2013.03.07,00:00,7929.90,7957.00,7909.30,7946.60,42365
2013.03.08,00:00,7946.00,7946.60,7930.20,7932.60,43191
2013.03.10,00:00,7977.00,7989.10,7974.60,7984.30,128
2013.03.11,00:00,7977.00,7996.80,7954.80,7996.30,26021
2013.03.12,00:00,7993.40,8001.80,7943.30,7952.50,33895
2013.03.13,00:00,7968.70,7989.80,7940.50,7982.80,33390
2013.03.14,00:00,7979.30,8057.30,7966.40,8047.80,22142
2013.03.15,00:00,8041.30,8043.70,8038.90,8043.70,23196
2013.03.17,00:00,7972.60,7972.60,7925.00,7926.20,795
2013.03.18,00:00,7972.60,8017.00,7894.00,8005.00,32620
2013.03.19,00:00,7993.30,8008.20,7928.50,7944.00,39608
2013.03.20,00:00,7946.10,8031.80,7929.50,7993.80,42643
2013.03.21,00:00,7993.50,7996.80,7885.80,7921.00,56443
2013.03.22,00:00,7918.10,7918.10,7910.30,7912.70,55222
2013.03.24,00:00,7918.60,7925.80,7915.00,7922.80,196
2013.03.25,00:00,7918.60,8031.00,7846.80,7885.00,59151
2013.03.26,00:00,7879.10,7912.80,7858.30,7882.00,45011
2013.03.27,00:00,7892.20,7917.00,7747.80,7811.50,46195
2013.03.28,00:00,7807.40,7842.50,7775.80,7812.00,46645
2013.04.01,00:00,7825.10,7826.30,7779.30,7792.30,10813
2013.04.02,00:00,7793.50,7938.30,7779.50,7923.80,36353
2013.04.03,00:00,7917.50,7953.30,7853.50,7878.50,51047
2013.04.04,00:00,7865.70,7928.30,7807.50,7822.30,44817
2013.04.05,00:00,7823.50,7830.10,7823.50,7828.30,43546
2013.04.07,00:00,7663.80,7671.20,7656.40,7667.00,220
2013.04.08,00:00,7663.80,7697.80,7644.80,7673.00,38401
2013.04.09,00:00,7698.30,7722.50,7606.80,7670.80,45462
2013.04.10,00:00,7658.40,7822.40,7647.90,7819.40,37263
2013.04.11,00:00,7820.00,7864.30,7792.00,7846.00,32636
2013.04.12,00:00,7843.90,7845.10,7837.90,7843.30,28042
2013.04.14,00:00,7774.70,7776.50,7765.10,7765.10,179
2013.04.15,00:00,7774.70,7778.10,7650.00,7665.50,35597
2013.04.16,00:00,7625.40,7739.30,7621.20,7695.50,46622
2013.04.17,00:00,7702.80,7729.00,7484.30,7513.00,57342
2013.04.18,00:00,7515.10,7556.50,7422.30,7461.10,62865
2013.04.19,00:00,7459.30,7469.30,7441.90,7468.70,48539
2013.04.21,00:00,7456.00,7467.00,7456.00,7463.00,176
2013.04.22,00:00,7456.00,7536.80,7436.00,7503.30,42718
2013.04.23,00:00,7500.30,7678.00,7442.30,7677.50,59081
2013.04.24,00:00,7678.00,7777.80,7653.00,7777.80,37980
2013.04.25,00:00,7748.00,7855.50,7737.00,7832.80,54962
2013.04.26,00:00,7812.80,7835.80,7767.50,7831.80,54524
2013.04.29,00:00,7822.00,7928.30,7810.80,7910.80,25355
2013.04.30,00:00,7909.30,7965.80,7891.30,7935.00,26124
2013.05.01,00:00,7934.50,7940.50,7876.50,7885.50,10361
2013.05.02,00:00,7887.00,8006.50,7883.40,7963.30,32608
2013.05.03,00:00,7962.80,8130.50,7956.80,8118.80,27447
2013.05.06,00:00,8124.30,8146.80,8102.30,8118.30,14860
2013.05.07,00:00,8118.80,8205.50,8102.80,8183.80,23821
2013.05.08,00:00,8184.30,8260.60,8163.00,8250.60,24625
2013.05.09,00:00,8250.10,8277.50,8223.80,8252.30,23078
2013.05.10,00:00,8252.80,8357.80,8249.30,8293.30,30851
2013.05.13,00:00,8273.80,8293.30,8215.30,8281.00,24969
2013.05.14,00:00,8281.50,8359.80,8237.30,8359.80,22089
2013.05.15,00:00,8360.30,8374.50,8298.50,8356.50,24150
2013.05.16,00:00,8357.50,8402.30,8322.80,8347.00,26944
2013.05.17,00:00,8346.50,8475.30,8326.30,8445.00,28341
2013.05.20,00:00,8442.00,8461.80,8399.80,8437.80,22364
2013.05.21,00:00,8438.30,8484.00,8397.00,8455.20,26471
2013.05.22,00:00,8455.70,8559.00,8435.00,8472.30,35298
2013.05.23,00:00,8471.80,8475.30,8280.00,8382.80,43181
2013.05.24,00:00,8383.30,8404.30,8260.80,8338.30,35308
2013.05.27,00:00,8337.80,8392.30,8329.80,8385.30,13680
2013.05.28,00:00,8385.80,8527.80,8377.80,8454.30,30598
2013.05.29,00:00,8454.80,8462.80,8315.00,8354.00,34819
2013.05.30,00:00,8355.00,8420.30,8295.80,8391.30,32255
2013.05.31,00:00,8391.80,8409.00,8295.80,8304.30,35286
2013.06.03,00:00,8308.30,8396.00,8213.30,8323.80,38042
2013.06.04,00:00,8324.30,8386.30,8238.00,8267.50,37929
2013.06.05,00:00,8267.00,8293.50,8156.50,8162.50,41753
2013.06.06,00:00,8164.00,8235.30,8051.00,8149.00,42067
2013.06.07,00:00,8148.50,8281.50,8034.50,8239.00,38989
2013.06.10,00:00,8228.50,8357.50,8224.50,8283.50,31046
2013.06.11,00:00,8283.00,8285.50,8140.50,8172.00,39223
2013.06.12,00:00,8171.00,8247.30,8091.00,8093.50,38159
2013.06.13,00:00,8091.00,8170.30,7967.00,8161.50,43372
2013.06.14,00:00,8162.50,8187.00,8078.30,8084.50,35032
2013.06.17,00:00,8079.50,8266.00,8073.00,8195.30,32063
2013.06.18,00:00,8194.80,8242.30,8174.00,8239.50,29149
2013.06.19,00:00,8241.00,8284.80,8117.30,8123.30,38645
2013.06.20,00:00,8120.30,8153.30,7873.30,7896.50,47210
2013.06.21,00:00,7897.00,7984.00,7772.30,7824.50,46614
2013.06.24,00:00,7824.00,7832.00,7654.00,7728.50,49854
2013.06.25,00:00,7729.00,7845.50,7678.50,7823.00,40777
2013.06.26,00:00,7822.50,7967.80,7795.00,7947.50,37287
2013.06.27,00:00,7949.50,8025.50,7918.50,7966.00,31701
2013.06.28,00:00,7966.50,8040.00,7904.00,7936.00,35913
2013.07.01,00:00,7949.50,8024.30,7889.30,7936.80,37240
2013.07.02,00:00,7937.80,7992.80,7845.00,7878.20,35707
2013.07.03,00:00,7877.70,7884.70,7728.80,7843.00,35025
2013.07.04,00:00,7844.40,8017.30,7839.90,7994.30,25637
2013.07.05,00:00,7994.10,8032.10,7802.60,7867.10,37572
2013.07.08,00:00,7865.10,8015.80,7842.80,7976.30,32153
2013.07.09,00:00,7977.30,8088.00,7974.50,8068.00,29109
2013.07.10,00:00,8069.00,8099.00,7988.80,8097.00,30813
2013.07.11,00:00,8097.50,8203.50,8097.50,8180.30,31091
2013.07.12,00:00,8179.30,8242.30,8167.30,8204.00,25706
2013.07.15,00:00,8203.50,8271.50,8203.00,8232.00,20504
2013.07.16,00:00,8232.50,8259.80,8176.80,8195.80,24360
2013.07.17,00:00,8195.30,8275.30,8136.80,8255.00,29851
2013.07.18,00:00,8254.50,8338.30,8215.00,8309.50,27350
2013.07.19,00:00,8310.50,8345.80,8284.00,8345.80,26702
2013.07.22,00:00,8348.80,8377.50,8308.80,8319.80,23725
2013.07.23,00:00,8320.30,8365.80,8305.50,8333.30,22890
2013.07.24,00:00,8332.80,8415.00,8313.00,8367.00,27794
2013.07.25,00:00,8366.50,8372.00,8263.50,8331.00,30749
2013.07.26,00:00,8332.00,8360.80,8214.00,8279.50,25771
2013.07.29,00:00,8277.50,8324.80,8244.30,8276.50,24233
2013.07.30,00:00,8275.50,8336.50,8242.30,8254.50,25023
2013.07.31,00:00,8255.00,8302.00,8209.50,8275.90,29312
2013.08.01,00:00,8277.40,8460.80,8273.90,8445.80,28415
2013.08.02,00:00,8445.30,8456.30,8376.30,8420.00,23305
2013.08.05,00:00,8415.50,8434.30,8365.50,8390.80,18971
2013.08.06,00:00,8391.30,8437.30,8265.50,8276.50,23115
2013.08.07,00:00,8275.00,8281.80,8229.50,8264.50,24511
2013.08.08,00:00,8265.00,8351.50,8250.00,8334.80,24027
2013.08.09,00:00,8335.30,8374.80,8284.50,8342.50,26256
2013.08.12,00:00,8340.50,8372.30,8237.30,8363.30,27689
2013.08.13,00:00,8365.30,8445.80,8358.80,8436.30,25823
2013.08.14,00:00,8436.80,8458.00,8399.50,8431.50,26217
2013.08.15,00:00,8427.50,8432.10,8306.30,8348.80,31939
2013.08.16,00:00,8349.30,8402.00,8329.00,8369.30,28806
2013.08.19,00:00,8370.80,8394.30,8324.80,8334.90,26138
2013.08.20,00:00,8335.40,8351.90,8244.50,8296.80,29960
2013.08.21,00:00,8298.30,8344.30,8244.80,8255.30,32412
2013.08.22,00:00,8255.80,8430.80,8232.60,8414.80,30811
2013.08.23,00:00,8415.30,8439.00,8358.30,8424.50,27769
2013.08.26,00:00,8422.00,8447.00,8385.80,8404.80,15873
2013.08.27,00:00,8405.30,8423.00,8191.50,8202.00,38077
2013.08.28,00:00,8201.50,8236.80,8094.50,8133.00,34268
2013.08.29,00:00,8134.50,8199.80,8124.50,8171.50,29526
2013.08.30,00:00,8172.50,8211.00,8086.70,8106.50,33580
2013.09.02,00:00,8134.00,8268.30,8133.00,8228.10,20881
2013.09.03,00:00,8229.50,8275.80,8137.80,8179.00,35236
2013.09.04,00:00,8178.50,8215.60,8093.50,8210.30,29610
2013.09.05,00:00,8210.80,8257.80,8162.80,8223.50,30331
2013.09.06,00:00,8224.00,8297.00,8171.50,8251.50,33834
